CITY CODE,STATE,METRO/MICRO,URBAN AREA AND STATE,TBONESTEAK,GRNDBEEF,SAUSAGE,FRYCHICK,TUNA,HGALMILK,DOZENEGGS,MARGARINE,PARMESAN,POTATOES,BANANAS,LETTUCE,BREAD,ORANGJUICE,COFFEE,SUGAR,CEREAL,SWEETPEAS,PEACHES,KLNX,CAS-CADE,CANOLAOIL,FROZNMEAL,FROZNCORN,POTATOCHIPS,COKE,APTRENT,HOMEPRICE,MORTRATE (%),HOMEP+I,ALL-ELECT,PARTELECT,OTHERENERGY,TOTALENERGY,PHONE,TIREBAL,GASOLINE,OPTOMETRIST,DOCTOR,DENTIST,IBUPROFEN,LIPITOR,HMBGRSAND,PIZZA,2-PCCHICK,HAIRCUT,BEAUTSALON,TOOTHPASTE,SHAMPOO,DRYCLEAN,MEN'SSHIRT,BOY'SJEANS,WOMEN'SSLACKS,WASHRREPR,NEWSPAPER,MOVIE,BOWLING,TENNSBALLS,VETSERVICES,BEER,WINE
42-21500-200,Pennsylvania,Erie PA Metro,Erie PA,$11.92 ,$4.08 ,$4.64 ,$1.74 ,$1.19 ,$2.06 ,$2.19 ,$1.58 ,$3.87 ,$3.54 ,$0.49 ,$1.94 ,$1.44 ,$3.67 ,$4.43 ,$2.52 ,$3.66 ,$1.49 ,$2.79 ,$1.98 ,$5.91 ,$3.47 ,$3.19 ,$1.30 ,$3.28 ,$1.84 ,$645 ,"$288,908 ",3.93,"$1,025 ",,$80.23 ,$73.70 ,$153.92 ,$22.04 ,$44.67 ,$2.47 ,$105.07 ,$89.74 ,$87.43 ,$8.99 ,$269.54 ,$4.17 ,$9.46 ,$4.33 ,$14.92 ,$49.13 ,$3.24 ,$1.12 ,$11.91 ,$44.57 ,$27.77 ,$32.46 ,$71.76 ,$15.40 ,$9.96 ,$5.34 ,$2.99 ,$61.86 ,$9.10 ,$9.76 
42-25420-430,Pennsylvania,Harrisburg-Carlisle PA Metro,Harrisburg PA,$11.43 ,$4.18 ,$4.97 ,$1.67 ,$1.41 ,$2.02 ,$2.24 ,$1.04 ,$3.83 ,$3.61 ,$0.47 ,$1.56 ,$1.25 ,$3.06 ,$3.75 ,$1.76 ,$3.23 ,$1.06 ,$2.21 ,$1.78 ,$4.40 ,$3.28 ,$2.37 ,$2.00 ,$3.49 ,$1.67 ,$871 ,"$276,148 ",4.05,$995 ,$205.22 ,,,$205.22 ,$30.84 ,$33.35 ,$2.48 ,$51.02 ,$89.21 ,$83.69 ,$9.86 ,$287.31 ,$3.92 ,$8.91 ,$4.28 ,$15.56 ,$27.55 ,$1.98 ,$0.89 ,$12.65 ,$28.01 ,$25.64 ,$41.86 ,$69.08 ,$21.04 ,$9.70 ,$4.33 ,$2.88 ,$52.68 ,$9.64 ,$9.86 
42-27780-470,Pennsylvania,Johnstown PA Metro,Johnstown PA,$10.41 ,$5.82 ,$4.89 ,$1.83 ,$1.18 ,$3.77 ,$2.23 ,$1.59 ,$4.21 ,$3.98 ,$0.49 ,$1.82 ,$1.07 ,$3.91 ,$5.14 ,$2.01 ,$3.92 ,$1.22 ,$1.56 ,$1.29 ,$5.01 ,$3.97 ,$2.88 ,$1.30 ,$4.16 ,$1.28 ,$540 ,"$263,722 ",3.91,$854 ,,$83.03 ,$82.42 ,$165.45 ,$33.92 ,$37.62 ,$3.04 ,$78.77 ,$79.83 ,$98.27 ,$9.83 ,$322.83 ,$4.18 ,$7.89 ,$4.26 ,$13.13 ,$34.99 ,$3.01 ,$0.98 ,$10.83 ,$27.53 ,$19.92 ,$32.57 ,$68.34 ,$16.21 ,$8.77 ,$3.78 ,$2.29 ,$46.44 ,$10.46 ,$8.58 
42-37964-700,Pennsylvania,Philadelphia PA Metro Div.,Philadelphia PA,$11.68 ,$4.70 ,$5.40 ,$1.46 ,$1.25 ,$2.17 ,$2.56 ,$1.37 ,$4.71 ,$3.37 ,$0.59 ,$2.05 ,$1.58 ,$3.94 ,$4.50 ,$2.40 ,$3.73 ,$1.39 ,$2.68 ,$2.14 ,$5.85 ,$4.13 ,$3.85 ,$1.54 ,$4.02 ,$1.83 ,"$1,303 ","$416,840 ",4.02,"$1,495 ",,$114.24 ,$69.56 ,$183.80 ,$39.26 ,$43.83 ,$2.81 ,$104.52 ,$119.06 ,$94.97 ,$10.46 ,$203.19 ,$3.92 ,$10.48 ,$4.20 ,$17.54 ,$51.11 ,$2.41 ,$0.99 ,$12.88 ,$40.92 ,$27.75 ,$41.53 ,$59.63 ,$23.33 ,$10.83 ,$5.10 ,$2.77 ,$63.57 ,$8.41 ,$8.49 
42-38300-750,Pennsylvania,Pittsburgh PA Metro,Pittsburgh PA,$11.37 ,$4.26 ,$5.02 ,$1.74 ,$0.89 ,$2.03 ,$1.91 ,$0.99 ,$4.11 ,$2.93 ,$0.47 ,$1.77 ,$1.18 ,$3.69 ,$4.54 ,$2.50 ,$3.72 ,$1.05 ,$2.77 ,$2.07 ,$5.10 ,$3.61 ,$2.47 ,$1.09 ,$3.67 ,$1.68 ,"$1,051 ","$276,405 ",4.02,$991 ,,$96.73 ,$98.28 ,$195.01 ,$22.93 ,$42.49 ,$2.96 ,$88.73 ,$92.75 ,$84.23 ,$9.78 ,$318.21 ,$4.05 ,$8.57 ,$3.22 ,$13.52 ,$38.83 ,$2.11 ,$0.96 ,$11.01 ,$25.47 ,$21.06 ,$27.69 ,$66.26 ,$22.53 ,$9.77 ,$3.94 ,$2.35 ,$48.84 ,$9.86 ,$8.07 
42-42540-815,Pennsylvania,Scranton-Wilkes-Barre-Hazleton PA Metro,Scranton PA,$11.63 ,$3.80 ,$5.07 ,$1.58 ,$1.23 ,$1.92 ,$2.34 ,$1.65 ,$3.83 ,$2.84 ,$0.52 ,$1.63 ,$1.89 ,$3.16 ,$3.88 ,$2.37 ,$3.52 ,$1.01 ,$2.37 ,$1.99 ,$4.98 ,$3.14 ,$2.86 ,$1.96 ,$3.62 ,$1.57 ,"$1,003 ","$269,633 ",3.83,$945 ,,$106.84 ,$97.84 ,$204.68 ,$30.86 ,$41.64 ,$2.81 ,$56.58 ,$81.40 ,$78.23 ,$9.85 ,$320.56 ,$4.16 ,$8.91 ,$3.14 ,$13.60 ,$33.84 ,$2.85 ,$1.22 ,$13.86 ,$20.30 ,$19.54 ,$26.50 ,$88.46 ,$19.12 ,$9.29 ,$4.70 ,$2.41 ,$42.63 ,$9.16 ,$9.86 
42-42540-900,Pennsylvania,Scranton-Wilkes-Barre-Hazleton PA Metro,Wilkes-Barre PA,$10.98 ,$3.72 ,$4.76 ,$1.52 ,$1.08 ,$1.89 ,$2.37 ,$1.46 ,$3.81 ,$3.26 ,$0.51 ,$1.70 ,$2.01 ,$3.17 ,$3.87 ,$2.21 ,$3.56 ,$1.12 ,$2.24 ,$1.84 ,$4.71 ,$3.11 ,$2.75 ,$2.02 ,$3.75 ,$1.59 ,"$1,031 ","$305,613 ",3.98,"$1,092 ",,$106.84 ,$97.84 ,$204.68 ,$30.86 ,$42.89 ,$2.78 ,$68.81 ,$75.25 ,$55.63 ,$9.08 ,$319.45 ,$4.09 ,$8.91 ,$1.90 ,$15.52 ,$26.68 ,$2.85 ,$1.22 ,$12.00 ,$20.55 ,$19.29 ,$26.33 ,$79.18 ,$10.39 ,$9.01 ,$3.52 ,$2.41 ,$45.94 ,$8.87 ,$9.86 
42-48700-920,Pennsylvania,Williamsport PA Metro,Williamsport-Lycoming County PA,$11.47 ,$4.53 ,$5.13 ,$1.61 ,$1.02 ,$1.82 ,$1.93 ,$1.32 ,$4.07 ,$3.67 ,$0.52 ,$1.79 ,$1.60 ,$3.20 ,$4.25 ,$2.38 ,$3.02 ,$1.00 ,$2.01 ,$2.30 ,$5.33 ,$2.89 ,$2.34 ,$1.38 ,$3.96 ,$1.71 ,$782 ,"$279,190 ",3.91,$988 ,,$94.94 ,$90.61 ,$185.54 ,$40.72 ,$40.26 ,$2.64 ,$81.94 ,$111.34 ,$75.20 ,$8.97 ,$315.52 ,$3.91 ,$8.10 ,$3.73 ,$8.20 ,$27.29 ,$1.91 ,$0.99 ,$13.47 ,$20.47 ,$17.32 ,$19.15 ,$70.23 ,$16.36 ,$9.36 ,$4.08 ,$3.59 ,$30.83 ,$9.37 ,$9.19 
42-49620-950,Pennsylvania,York-Hanover PA Metro,York County PA,$10.54 ,$4.55 ,$4.80 ,$1.55 ,$1.09 ,$2.11 ,$2.17 ,$1.02 ,$4.06 ,$3.36 ,$0.51 ,$1.82 ,$1.40 ,$3.22 ,$3.96 ,$1.94 ,$3.33 ,$1.10 ,$2.42 ,$1.76 ,$5.52 ,$3.29 ,$2.83 ,$1.33 ,$3.35 ,$1.63 ,$942 ,"$298,808 ",3.96,"$1,065 ",,$88.91 ,$92.33 ,$181.24 ,$34.70 ,$32.29 ,$2.77 ,$84.97 ,$89.13 ,$84.94 ,$8.90 ,$311.33 ,$4.22 ,$7.49 ,$4.85 ,$12.95 ,$31.91 ,$2.47 ,$1.00 ,$10.83 ,$30.44 ,$20.20 ,$33.32 ,$72.85 ,$25.13 ,$9.00 ,$4.28 ,$2.29 ,$46.49 ,$10.87 ,$8.99 
43-39300-250,Rhode Island,Providence-Warwick RI-MA Metro,Providence RI,$11.98 ,$4.92 ,$4.83 ,$1.59 ,$1.44 ,$3.27 ,$2.97 ,$1.85 ,$4.33 ,$4.30 ,$0.53 ,$1.99 ,$1.69 ,$3.66 ,$5.06 ,$2.99 ,$4.46 ,$1.40 ,$2.29 ,$2.76 ,$6.27 ,$4.26 ,$2.79 ,$1.97 ,$3.52 ,$1.83 ,"$1,455 ","$397,259 ",4.12,"$1,443 ",,$110.28 ,$98.97 ,$209.25 ,$36.19 ,$39.81 ,$2.79 ,$125.00 ,$149.00 ,$98.00 ,$9.48 ,$293.99 ,$4.32 ,$8.75 ,$4.36 ,$15.00 ,$41.25 ,$3.40 ,$1.18 ,$13.25 ,$32.50 ,$25.63 ,$41.25 ,$100.00 ,$15.17 ,$11.50 ,$4.75 ,$4.16 ,$80.00 ,$8.32 ,$9.32 
45-16700-200,South Carolina,Charleston-North Charleston SC Metro,Charleston-N Charleston SC,$11.40 ,$4.31 ,$4.77 ,$1.62 ,$1.15 ,$2.38 ,$2.36 ,$1.22 ,$3.93 ,$3.55 ,$0.65 ,$1.55 ,$1.56 ,$3.67 ,$4.59 ,$2.20 ,$3.70 ,$1.40 ,$2.84 ,$2.03 ,$5.48 ,$3.25 ,$2.81 ,$1.70 ,$3.73 ,$1.86 ,"$1,135 ","$273,137 ",3.96,$974 ,$209.07 ,,,$209.07 ,$28.92 ,$31.84 ,$2.50 ,$101.58 ,$107.14 ,$103.38 ,$9.88 ,$291.27 ,$3.77 ,$8.83 ,$3.25 ,$14.75 ,$39.05 ,$2.84 ,$1.22 ,$12.48 ,$32.80 ,$23.65 ,$32.55 ,$84.99 ,$20.78 ,$7.34 ,$3.67 ,$2.36 ,$51.71 ,$8.81 ,$9.14 
45-17900-180,South Carolina,Columbia SC Metro,Camden SC,$9.52 ,$4.71 ,$4.31 ,$1.41 ,$1.11 ,$2.52 ,$2.15 ,$1.10 ,$4.23 ,$2.87 ,$0.60 ,$1.71 ,$1.66 ,$3.73 ,$4.00 ,$1.91 ,$3.64 ,$1.13 ,$2.67 ,$2.13 ,$5.78 ,$2.88 ,$2.97 ,$1.18 ,$3.52 ,$1.53 ,$779 ,"$259,939 ",3.94,$924 ,,$93.29 ,$74.56 ,$167.84 ,$27.35 ,$25.67 ,$2.50 ,$82.19 ,$77.48 ,$78.40 ,$10.06 ,$353.21 ,$3.97 ,$10.13 ,$3.32 ,$21.53 ,$30.55 ,$2.52 ,$1.07 ,$17.89 ,$23.05 ,$25.47 ,$24.84 ,$62.75 ,$20.96 ,$10.12 ,$5.10 ,$2.35 ,$37.00 ,$8.17 ,$8.55 
45-17900-300,South Carolina,Columbia SC Metro,Columbia SC,$11.93 ,$4.72 ,$4.35 ,$1.49 ,$1.08 ,$2.45 ,$2.13 ,$1.30 ,$4.08 ,$3.38 ,$0.61 ,$1.47 ,$1.63 ,$3.74 ,$4.49 ,$2.07 ,$3.65 ,$1.26 ,$2.71 ,$1.92 ,$5.27 ,$2.96 ,$2.76 ,$1.43 ,$3.69 ,$1.83 ,$949 ,"$215,286 ",3.9,$762 ,,$107.81 ,$69.90 ,$177.71 ,$25.50 ,$36.71 ,$2.40 ,$95.63 ,$91.25 ,$87.38 ,$9.82 ,$308.26 ,$3.78 ,$9.50 ,$3.39 ,$15.42 ,$45.83 ,$3.27 ,$1.09 ,$15.16 ,$30.64 ,$26.11 ,$35.96 ,$68.67 ,$20.54 ,$11.11 ,$3.23 ,$2.65 ,$48.18 ,$9.07 ,$9.83 
45-24860-150,South Carolina,Greenville-Anderson-Mauldin SC Metro,Anderson SC,$11.21 ,$4.89 ,$4.73 ,$1.44 ,$0.97 ,$2.43 ,$2.22 ,$0.99 ,$4.20 ,$3.28 ,$0.61 ,$1.76 ,$1.68 ,$3.85 ,$4.09 ,$2.37 ,$3.98 ,$1.31 ,$2.58 ,$2.02 ,$5.02 ,$3.16 ,$2.74 ,$1.75 ,$3.62 ,$1.62 ,$781 ,"$210,000 ",4.08,$759 ,,$90.18 ,$55.47 ,$145.64 ,$30.71 ,$29.17 ,$2.57 ,$100.75 ,$104.21 ,$81.38 ,$11.32 ,$299.07 ,$3.49 ,$10.45 ,$3.61 ,$12.77 ,$36.92 ,$3.23 ,$1.29 ,$10.01 ,$26.58 ,$19.99 ,$28.49 ,$74.42 ,$19.99 ,$9.28 ,$3.50 ,$2.25 ,$44.88 ,$8.26 ,$8.82 
45-24860-400,South Carolina,Greenville-Anderson-Mauldin SC Metro,Greenville SC,$11.20 ,$4.52 ,$4.55 ,$1.30 ,$1.01 ,$2.52 ,$2.25 ,$1.32 ,$3.70 ,$3.54 ,$0.62 ,$1.51 ,$1.74 ,$3.40 ,$4.10 ,$2.14 ,$3.96 ,$1.23 ,$2.53 ,$1.83 ,$4.93 ,$2.97 ,$2.57 ,$1.72 ,$3.39 ,$1.62 ,$845 ,"$238,727 ",4.04,$859 ,,$94.49 ,$53.65 ,$148.14 ,$29.68 ,$36.97 ,$2.35 ,$108.46 ,$105.77 ,$95.78 ,$10.27 ,$308.71 ,$3.63 ,$9.53 ,$3.87 ,$16.65 ,$43.72 ,$2.73 ,$0.99 ,$11.94 ,$27.93 ,$25.65 ,$27.70 ,$72.55 ,$19.56 ,$10.72 ,$3.85 ,$2.42 ,$52.33 ,$8.60 ,$8.65 
45-25940-150,South Carolina,Hilton Head Island-Bluffton-Beaufort SC Metro,Beaufort SC,$12.36 ,$4.66 ,$4.68 ,$1.56 ,$1.61 ,$2.58 ,$2.08 ,$1.49 ,$4.34 ,$3.75 ,$0.60 ,$1.64 ,$1.80 ,$3.90 ,$4.57 ,$2.45 ,$3.67 ,$1.29 ,$2.53 ,$1.89 ,$5.38 ,$2.95 ,$3.24 ,$1.86 ,$4.24 ,$1.93 ,$871 ,"$266,035 ",3.98,$951 ,,$109.24 ,$75.38 ,$184.62 ,$29.86 ,$36.43 ,$2.48 ,$106.53 ,$102.27 ,$92.52 ,$10.06 ,$258.45 ,$3.72 ,$9.38 ,$3.49 ,$14.91 ,$45.05 ,$2.82 ,$1.14 ,$12.21 ,$29.64 ,$26.15 ,$32.71 ,$73.97 ,$16.46 ,$9.37 ,$3.52 ,$2.82 ,$57.21 ,$8.57 ,$9.90 
45-25940-500,South Carolina,Hilton Head Island-Bluffton-Beaufort SC Metro,Hilton Head Island SC,$12.28 ,$4.53 ,$4.46 ,$1.63 ,$1.40 ,$2.52 ,$2.24 ,$1.35 ,$4.11 ,$3.90 ,$0.65 ,$1.50 ,$1.56 ,$3.86 ,$4.71 ,$2.72 ,$4.06 ,$1.34 ,$2.79 ,$2.07 ,$5.97 ,$2.76 ,$2.92 ,$1.49 ,$3.80 ,$2.08 ,"$1,048 ","$347,848 ",3.75,"$1,209 ",$182.07 ,,,$182.07 ,$29.39 ,$37.60 ,$2.45 ,$134.64 ,$119.50 ,$97.56 ,$9.26 ,$336.29 ,$3.78 ,$8.88 ,$3.83 ,$18.31 ,$52.20 ,$3.00 ,$1.21 ,$15.34 ,$37.56 ,$27.71 ,$36.18 ,$87.97 ,$15.71 ,$8.59 ,$4.97 ,$2.86 ,$56.60 ,$8.55 ,$8.35 
45-34820-650,South Carolina,Myrtle Beach-Conway-North Myrtle Beach SC-NC Metro,Myrtle Beach SC,$10.57 ,$4.30 ,$4.64 ,$1.42 ,$1.03 ,$2.91 ,$2.29 ,$1.07 ,$4.34 ,$3.32 ,$0.62 ,$1.60 ,$1.62 ,$3.57 ,$4.30 ,$2.10 ,$3.69 ,$1.11 ,$2.65 ,$1.93 ,$5.45 ,$3.04 ,$2.73 ,$1.32 ,$3.33 ,$1.62 ,$689 ,"$216,452 ",3.98,$773 ,$224.88 ,,,$224.88 ,$26.20 ,$36.59 ,$2.45 ,$93.20 ,$105.27 ,$80.12 ,$9.34 ,$313.27 ,$3.71 ,$10.12 ,$3.80 ,$13.60 ,$39.65 ,$2.63 ,$1.06 ,$10.25 ,$35.05 ,$18.93 ,$33.13 ,$72.00 ,$21.42 ,$8.69 ,$3.40 ,$2.38 ,$47.62 ,$8.32 ,$9.01 
45-44940-850,South Carolina,Sumter SC Metro,Sumter SC,$10.07 ,$4.40 ,$4.56 ,$1.59 ,$1.00 ,$2.51 ,$2.16 ,$1.08 ,$4.34 ,$3.18 ,$0.60 ,$1.70 ,$1.71 ,$4.02 ,$3.71 ,$1.96 ,$3.70 ,$1.29 ,$2.44 ,$1.95 ,$5.42 ,$2.99 ,$2.36 ,$1.50 ,$3.32 ,$2.12 ,$771 ,"$238,533 ",3.81,$834 ,,$91.25 ,$72.91 ,$164.15 ,$32.18 ,$31.36 ,$2.55 ,$87.33 ,$78.80 ,$78.91 ,$9.61 ,$341.41 ,$3.57 ,$10.02 ,$3.52 ,$18.05 ,$30.15 ,$3.02 ,$1.19 ,$12.49 ,$21.50 ,$21.39 ,$23.12 ,$75.31 ,$18.15 ,$10.12 ,$5.10 ,$2.25 ,$33.23 ,$7.87 ,$8.53 
46-38180-700,South Dakota,Pierre SD Micro,Pierre SD,$10.71 ,$4.21 ,$4.73 ,$1.61 ,$1.09 ,$2.44 ,$2.09 ,$1.05 ,$3.85 ,$2.62 ,$0.66 ,$1.58 ,$1.86 ,$4.53 ,$4.20 ,$2.34 ,$3.35 ,$1.27 ,$2.77 ,$2.01 ,$5.78 ,$2.99 ,$3.16 ,$1.30 ,$3.18 ,$1.82 ,$763 ,"$393,491 ",4.21,"$1,446 ",,$73.10 ,$65.18 ,$138.28 ,$28.50 ,$29.42 ,$2.77 ,$108.94 ,$102.67 ,$78.06 ,$10.48 ,$296.78 ,$4.24 ,$8.12 ,$3.53 ,$15.23 ,$24.02 ,$2.70 ,$1.11 ,$11.13 ,$20.70 ,$20.12 ,$26.68 ,$80.06 ,$12.66 ,$8.38 ,$4.38 ,$2.51 ,$42.35 ,$9.46 ,$8.32 
46-43620-800,South Dakota,Sioux Falls SD Metro,Sioux Falls SD,$9.85 ,$3.77 ,$3.92 ,$1.73 ,$0.82 ,$1.68 ,$1.85 ,$0.80 ,$3.86 ,$2.42 ,$0.59 ,$1.48 ,$1.31 ,$3.02 ,$4.02 ,$2.14 ,$2.97 ,$0.95 ,$2.45 ,$1.83 ,$4.64 ,$3.01 ,$1.80 ,$1.08 ,$4.01 ,$1.66 ,$769 ,"$298,298 ",4,"$1,068 ",,$77.53 ,$94.36 ,$171.88 ,$27.96 ,$34.38 ,$2.35 ,$110.65 ,$135.09 ,$85.95 ,$8.47 ,$305.91 ,$3.77 ,$8.66 ,$2.14 ,$15.01 ,$28.12 ,$2.65 ,$1.03 ,$11.03 ,$22.73 ,$18.86 ,$25.08 ,$77.25 ,$24.87 ,$9.21 ,$3.98 ,$3.13 ,$50.03 ,$8.32 ,$7.75 
47-16860-300,Tennessee,Chattanooga TN-GA Metro,Chattanooga TN,$11.96 ,$4.09 ,$4.55 ,$1.32 ,$0.96 ,$2.33 ,$2.23 ,$1.01 ,$3.78 ,$3.07 ,$0.58 ,$1.59 ,$1.55 ,$3.39 ,$3.76 ,$2.04 ,$3.57 ,$1.13 ,$2.55 ,$1.74 ,$5.34 ,$2.87 ,$2.22 ,$1.35 ,$2.32 ,$1.49 ,$785 ,"$285,091 ",4.01,"$1,022 ",,$77.86 ,$75.45 ,$153.31 ,$30.13 ,$40.82 ,$2.38 ,$96.25 ,$114.46 ,$84.50 ,$9.58 ,$326.92 ,$3.88 ,$8.99 ,$4.00 ,$14.70 ,$45.00 ,$2.72 ,$0.94 ,$10.48 ,$25.37 ,$13.56 ,$22.19 ,$50.83 ,$28.49 ,$10.06 ,$4.99 ,$1.96 ,$50.43 ,$8.36 ,$12.07 
47-17420-315,Tennessee,Cleveland TN Metro,Cleveland TN,$11.43 ,$4.38 ,$4.15 ,$1.19 ,$0.92 ,$2.16 ,$1.76 ,$0.97 ,$3.49 ,$2.66 ,$0.56 ,$1.38 ,$1.60 ,$3.47 ,$4.01 ,$2.00 ,$3.39 ,$1.02 ,$1.79 ,$1.66 ,$4.55 ,$2.84 ,$2.40 ,$1.23 ,$3.43 ,$1.44 ,$616 ,"$273,941 ",4.02,$984 ,,$72.96 ,$63.61 ,$136.57 ,$23.50 ,$29.82 ,$2.31 ,$109.75 ,$76.25 ,$70.33 ,$9.07 ,$324.44 ,$3.99 ,$8.74 ,$3.39 ,$14.25 ,$21.17 ,$2.89 ,$1.02 ,$9.46 ,$27.49 ,$21.45 ,$27.54 ,$47.50 ,$28.49 ,$10.00 ,$3.75 ,$3.23 ,$38.33 ,$7.96 ,$7.89 
47-18260-330,Tennessee,Cookeville TN Micro,Cookeville TN,$11.61 ,$4.32 ,$4.18 ,$1.27 ,$0.96 ,$1.91 ,$1.78 ,$0.99 ,$3.76 ,$2.72 ,$0.58 ,$1.12 ,$1.30 ,$3.62 ,$4.38 ,$1.84 ,$3.06 ,$1.09 ,$2.27 ,$1.78 ,$5.71 ,$2.62 ,$2.32 ,$1.10 ,$3.04 ,$1.52 ,$570 ,"$226,910 ",4.12,$825 ,,$85.97 ,$56.09 ,$142.06 ,$27.40 ,$32.49 ,$2.48 ,$93.00 ,$90.63 ,$68.04 ,$8.00 ,$301.64 ,$3.79 ,$8.00 ,$3.30 ,$10.00 ,$22.83 ,$2.10 ,$0.87 ,$12.45 ,$17.70 ,$17.31 ,$22.41 ,$59.95 ,$7.92 ,$10.25 ,$4.11 ,$2.86 ,$40.00 ,$8.59 ,$10.99 
47-27180-400,Tennessee,Jackson TN Metro,Jackson-Madison County TN,$8.76 ,$2.88 ,$2.98 ,$0.98 ,$0.91 ,$1.81 ,$1.36 ,$1.00 ,$3.99 ,$3.56 ,$0.58 ,$1.00 ,$2.05 ,$2.95 ,$3.75 ,$2.40 ,$2.03 ,$0.98 ,$2.15 ,$1.34 ,$5.04 ,$2.75 ,$1.99 ,$1.04 ,$2.72 ,$1.17 ,$737 ,"$210,961 ",4.41,$794 ,,$93.77 ,$64.77 ,$158.55 ,$24.01 ,$40.12 ,$2.51 ,$109.80 ,$100.13 ,$70.05 ,$6.81 ,$306.75 ,$4.21 ,$9.17 ,$4.31 ,$13.25 ,$32.35 ,$1.70 ,$1.25 ,$9.60 ,$36.48 ,$30.37 ,$37.06 ,$62.00 ,$22.50 ,$9.13 ,$4.95 ,$4.09 ,$72.90 ,$9.87 ,$6.89 
47-28940-500,Tennessee,Knoxville TN Metro,Knoxville TN,$10.86 ,$3.49 ,$3.77 ,$0.98 ,$0.85 ,$2.17 ,$1.94 ,$0.98 ,$3.79 ,$2.90 ,$0.56 ,$1.10 ,$1.19 ,$3.09 ,$3.97 ,$1.74 ,$3.01 ,$0.91 ,$2.53 ,$1.61 ,$4.35 ,$2.36 ,$1.98 ,$0.97 ,$3.02 ,$1.46 ,$704 ,"$257,523 ",3.97,$919 ,,$79.90 ,$73.79 ,$153.69 ,$25.35 ,$26.48 ,$2.49 ,$83.30 ,$93.00 ,$76.10 ,$8.02 ,$289.24 ,$3.47 ,$9.56 ,$3.30 ,$13.20 ,$34.00 ,$1.54 ,$0.82 ,$12.11 ,$27.14 ,$17.79 ,$24.99 ,$61.58 ,$24.99 ,$9.72 ,$4.06 ,$2.09 ,$36.20 ,$8.51 ,$8.06 
47-32820-600,Tennessee,Memphis TN-MS-AR Metro,Memphis TN,$11.03 ,$4.36 ,$3.87 ,$1.11 ,$0.95 ,$2.02 ,$1.98 ,$0.99 ,$3.76 ,$3.41 ,$0.58 ,$1.13 ,$1.38 ,$3.41 ,$4.34 ,$2.12 ,$3.36 ,$0.96 ,$2.68 ,$1.75 ,$4.49 ,$2.23 ,$2.23 ,$1.01 ,$2.92 ,$1.29 ,$705 ,"$202,312 ",4.11,$734 ,,$89.96 ,$55.89 ,$145.85 ,$30.75 ,$31.80 ,$2.42 ,$69.40 ,$84.08 ,$81.94 ,$8.34 ,$285.32 ,$3.80 ,$8.98 ,$3.36 ,$14.13 ,$28.01 ,$2.69 ,$0.84 ,$10.39 ,$23.20 ,$20.29 ,$22.58 ,$60.07 ,$24.99 ,$10.28 ,$3.69 ,$2.06 ,$51.53 ,$8.59 ,$8.96 
47-34100-640,Tennessee,Morristown TN Metro,Morristown TN,$11.09 ,$4.33 ,$4.32 ,$1.23 ,$1.03 ,$2.48 ,$2.18 ,$0.98 ,$4.06 ,$3.47 ,$0.57 ,$1.37 ,$1.82 ,$3.47 ,$4.09 ,$2.18 ,$3.39 ,$1.19 ,$2.40 ,$1.77 ,$5.16 ,$2.93 ,$2.60 ,$1.48 ,$2.82 ,$1.64 ,$750 ,"$231,491 ",4.1,$839 ,$153.53 ,,,$153.53 ,$34.18 ,$32.00 ,$2.48 ,$95.50 ,$91.29 ,$81.83 ,$10.13 ,$267.84 ,$3.52 ,$10.62 ,$4.27 ,$11.08 ,$30.05 ,$2.73 ,$1.00 ,$11.25 ,$32.32 ,$18.87 ,$31.69 ,$74.50 ,$23.52 ,$10.38 ,$3.43 ,$2.53 ,$40.64 ,$8.51 ,$9.11 
47-34980-325,Tennessee,Nashville-Davidson-Murfreesboro-Franklin TN Metro,Columbia-Maury County TN,$8.96 ,$4.38 ,$4.14 ,$1.22 ,$1.06 ,$2.10 ,$2.02 ,$1.08 ,$4.08 ,$2.65 ,$0.61 ,$1.23 ,$1.37 ,$4.12 ,$4.13 ,$2.48 ,$3.57 ,$1.31 ,$2.63 ,$1.94 ,$5.67 ,$2.80 ,$3.03 ,$1.53 ,$3.50 ,$1.64 ,$810 ,"$263,309 ",4.04,$947 ,,$80.72 ,$44.39 ,$125.11 ,$33.13 ,$30.71 ,$2.55 ,$82.94 ,$80.71 ,$65.55 ,$8.80 ,$309.10 ,$3.75 ,$8.47 ,$2.23 ,$11.66 ,$31.12 ,$2.31 ,$1.06 ,$12.89 ,$39.54 ,$32.31 ,$41.34 ,$88.34 ,$23.95 ,$8.73 ,$4.39 ,$2.93 ,$39.80 ,$8.36 ,$12.91 
